2017-10-29 12:20:30,<gpiozero.CPUTemperature temperature=42.24>
2017-10-29 12:20:33,<gpiozero.CPUTemperature temperature=40.08>
2017-10-29 12:20:36,<gpiozero.CPUTemperature temperature=40.08>
2017-10-29 12:20:39,<gpiozero.CPUTemperature temperature=41.16>
2017-10-29 12:20:42,<gpiozero.CPUTemperature temperature=42.24>
2017-10-29 12:20:45,<gpiozero.CPUTemperature temperature=40.62>
2017-10-29 12:20:48,<gpiozero.CPUTemperature temperature=40.08>
2017-10-29 12:20:51,<gpiozero.CPUTemperature temperature=40.08>
2017-10-29 12:20:54,<gpiozero.CPUTemperature temperature=40.62>
